ctd_serial_ID,time_GMT,ctd_scan_count,ctd_pressure_db,ctd_temp_C,ctd_conduct_mSpcm,ctd_sal_PSU,ctd_O2_temp_C,ctd_O2_mLpL,ctd_O2_umolpL,ctd_O2_sat_perc,ctd_O2_umolpkg,ctd_O2_mgpL,ctd_O2_GG_umolpkg
9507,2016-12-17 21:00:47,211,2.5,11.3507,40.678014,36.2944,11.3481,6.087,271.83,100.03,264.5,8.699,264.4086
9507,2016-12-17 21:20:47,212,2.5,11.3116,40.630447,36.2853,11.3116,6.123,273.45,100.54,266.08,8.75,264.64137
9507,2016-12-17 21:40:47,213,2.5,11.3617,40.726223,36.3315,11.3573,6.078,271.46,99.94,264.13,8.687,264.27766
9507,2016-12-17 22:00:47,214,2.5,11.3585,40.728071,36.3366,11.3554,6.034,269.47,99.21,262.2,8.623,264.28614
9507,2016-12-17 22:20:47,215,2.5,11.3418,40.71514,36.3401,11.3418,6.021,268.91,98.97,261.65,8.605,264.3715
9507,2016-12-17 22:40:47,216,2.5,11.3387,40.711507,36.3396,11.3352,5.997,267.83,98.57,260.6,8.57,264.38999
9507,2016-12-17 23:00:47,217,2.5,11.3112,40.669524,36.3247,11.3091,6.036,269.58,99.14,262.31,8.627,264.56953
9507,2016-12-17 23:20:47,218,2.5,11.3396,40.676907,36.3042,11.3325,6.087,271.86,100.03,264.53,8.699,264.45139
9507,2016-12-17 23:40:47,219,2.5,11.3759,40.701405,36.2928,11.3727,6.237,278.53,102.55,271.02,8.913,264.2719
9507,2016-12-18 00:00:47,220,2.5,11.3785,40.709594,36.2984,11.3765,6.303,281.51,103.66,273.92,9.008,264.24707
9507,2016-12-18 00:20:47,221,2.5,11.3444,40.678876,36.3014,11.3435,6.276,280.28,103.14,272.72,8.969,264.4299
9507,2016-12-18 00:40:47,222,2.5,11.3272,40.666014,36.3055,11.3254,6.222,277.89,102.22,270.39,8.892,264.51739
9507,2016-12-18 01:00:47,223,2.5,11.3637,40.701899,36.3053,11.3616,6.197,276.78,101.89,269.31,8.857,264.31585
9507,2016-12-18 01:20:47,224,2.5,11.3471,40.683247,36.303,11.3469,6.213,277.45,102.1,269.97,8.878,264.41172
9507,2016-12-18 01:40:47,225,2.5,11.3232,40.647059,36.2905,11.3215,6.304,281.55,103.55,273.96,9.01,264.56755
9507,2016-12-18 02:00:47,226,2.5,11.3479,40.673336,36.2924,11.3456,6.382,285,104.87,277.31,9.12,264.4276
9507,2016-12-18 02:20:47,227,2.5,11.3694,40.701405,36.2992,11.3675,6.385,285.15,104.98,277.46,9.125,264.2958
9507,2016-12-18 02:40:47,228,2.5,11.3801,40.713226,36.3005,11.3789,6.382,285.03,104.96,277.34,9.121,264.23443
9507,2016-12-18 03:00:47,229,2.5,11.3522,40.676967,36.2917,11.3517,6.364,284.2,104.59,276.54,9.094,264.4047
9507,2016-12-18 03:20:47,230,2.5,11.2995,40.60744,36.2744,11.2988,6.378,284.86,104.7,277.17,9.115,264.72942
9507,2016-12-18 03:40:47,231,2.5,11.2851,40.591081,36.2722,11.2842,6.429,287.11,105.5,279.37,9.188,264.8133
9507,2016-12-18 04:00:47,232,2.5,11.274,40.577676,36.2697,11.2726,6.456,288.34,105.92,280.56,9.227,264.87921
9507,2016-12-18 04:20:47,233,2.5,11.2866,40.584747,36.2644,11.2849,6.447,287.95,105.8,280.18,9.214,264.81959
9507,2016-12-18 04:40:47,234,2.5,11.2756,40.566177,36.2567,11.2748,6.392,285.45,104.85,277.75,9.134,264.89497
9507,2016-12-18 05:00:47,235,2.5,11.274,40.562304,36.2543,11.2718,6.397,285.68,104.93,277.98,9.141,264.90811
9507,2016-12-18 05:20:47,236,2.5,11.247,40.530464,36.2492,11.2457,6.391,285.41,104.77,277.72,9.133,265.068
9507,2016-12-18 05:40:47,237,2.5,11.1728,40.454287,36.2462,11.1734,6.296,281.16,103.05,273.58,8.997,265.48643
9507,2016-12-18 06:00:47,238,2.5,11.1675,40.454103,36.2512,11.1665,6.205,277.11,101.56,269.64,8.867,265.50627
9507,2016-12-18 06:20:47,239,2.5,11.1291,40.43722,36.2722,11.1276,6.093,272.11,99.66,264.77,8.708,265.68068
9507,2016-12-18 06:40:47,240,2.5,11.0889,40.417209,36.2918,11.0867,5.987,267.36,97.85,260.14,8.555,265.86775
9507,2016-12-18 07:00:47,241,2.5,11.0645,40.416352,36.3152,11.0638,5.896,263.31,96.33,256.19,8.426,265.96029
9507,2016-12-18 07:20:47,242,2.5,10.9914,40.33689,36.3077,10.9911,5.879,262.55,95.9,255.45,8.402,266.3836
9507,2016-12-18 07:40:48,243,2.5,11.0079,40.388307,36.343,11.002,5.956,266,97.21,258.8,8.512,266.22392
9507,2016-12-18 08:00:47,244,2.5,10.995,40.381189,36.3487,10.9935,5.982,267.14,97.6,259.91,8.548,266.28552
9507,2016-12-18 08:20:48,245,2.5,10.9718,40.358242,36.3486,10.9731,5.981,267.12,97.55,259.89,8.548,266.41589
9507,2016-12-18 08:40:48,246,2.5,10.926,40.232425,36.2673,10.9289,6.045,269.98,98.45,262.69,8.639,266.82728
9507,2016-12-18 09:00:48,247,2.5,10.9392,40.205526,36.2272,10.9382,6.119,273.27,99.65,265.89,8.744,266.82943
9507,2016-12-18 09:20:48,248,2.5,10.961,40.235913,36.2362,10.9599,6.111,272.93,99.58,265.56,8.734,266.68987
9507,2016-12-18 09:40:48,249,2.5,10.9225,40.159776,36.1976,10.9208,6.088,271.89,99.09,264.55,8.7,266.9795
9507,2016-12-18 10:00:48,250,2.5,10.9709,40.2315,36.222,10.9682,6.065,270.87,98.84,263.56,8.668,266.66133
9507,2016-12-18 10:20:48,251,2.5,11.5252,40.526003,35.9722,11.5183,5.975,266.86,98.37,259.73,8.539,264.04928
9507,2016-12-18 10:40:46,252,2.5,11.7522,40.616672,35.8417,11.7517,5.919,264.34,97.82,257.32,8.459,263.04744
9507,2016-12-18 11:00:46,253,2.5,11.7502,40.622332,35.8491,11.7517,5.935,265.07,98.09,258.02,8.482,263.04424
9507,2016-12-18 11:20:46,254,2.5,11.9982,40.676762,35.6639,11.9807,5.909,263.88,98.04,256.91,8.444,262.0374
9507,2016-12-18 11:40:45,255,2.5,11.8815,40.653327,35.753,11.8982,5.924,264.57,98.12,257.56,8.466,262.50664
9507,2016-12-18 12:00:45,256,2.5,11.8454,40.640224,35.7748,11.8505,5.936,265.1,98.25,258.07,8.483,262.66258
9507,2016-12-18 12:20:45,257,2.5,11.8897,40.649265,35.7411,11.877,5.94,265.27,98.38,258.24,8.488,262.48419
9507,2016-12-18 12:40:45,258,2.5,11.8666,40.632346,35.7467,11.8684,5.955,265.94,98.59,258.9,8.51,262.5994
9507,2016-12-18 13:00:45,259,2.5,11.9897,40.662299,35.6579,11.9907,5.961,266.2,98.89,259.18,8.518,262.09484
9507,2016-12-18 13:20:45,260,2.5,11.9997,40.660267,35.6464,11.991,5.991,267.55,99.4,260.49,8.561,262.06207
9507,2016-12-18 13:40:45,261,2.5,11.8717,40.643298,35.7526,11.8702,6.029,269.26,99.83,262.13,8.616,262.56075
9507,2016-12-18 14:00:45,262,2.5,11.7046,40.653842,35.9243,11.7036,6.113,273,100.98,265.73,8.736,263.15337
9507,2016-12-18 14:20:46,263,2.5,11.6679,40.651077,35.9572,11.6691,6.136,274.02,101.3,266.71,8.769,263.29309
9507,2016-12-18 14:40:46,264,2.5,11.3791,40.585227,36.1739,11.409,6.194,276.63,101.78,269.19,8.852,264.4774
9507,2016-12-18 15:00:47,265,2.5,11.6427,40.659758,35.9903,11.6444,6.183,276.14,102.05,268.77,8.836,263.36961
9507,2016-12-18 15:20:46,266,2.5,11.6953,40.689667,35.9688,11.6896,6.172,275.66,101.97,268.31,8.821,263.12179
9507,2016-12-18 15:40:46,267,2.5,11.6244,40.666592,36.015,11.6246,6.244,278.86,103.03,271.41,8.923,263.42428
9507,2016-12-18 16:00:46,268,2.5,11.5765,40.673984,36.069,11.5756,6.441,287.64,106.2,279.94,9.204,263.58637
9507,2016-12-18 16:20:46,269,2.5,11.4672,40.637011,36.1391,11.4709,6.515,290.98,107.24,283.17,9.311,264.05647
9507,2016-12-18 16:40:46,270,2.5,11.4264,40.618989,36.1611,11.4276,6.472,289.05,106.45,281.28,9.249,264.24027
9507,2016-12-18 17:00:46,271,2.5,11.4608,40.679169,36.1872,11.4582,6.559,292.91,107.97,285.04,9.373,264.00151
9507,2016-12-18 17:20:46,272,2.5,11.3631,40.620781,36.225,11.3613,6.566,293.22,107.89,285.33,9.383,264.46982
9507,2016-12-18 17:40:47,273,2.5,11.4051,40.656711,36.2196,11.3961,6.521,291.23,107.24,283.39,9.319,264.24818
9507,2016-12-18 18:00:47,274,2.5,11.3447,40.621768,36.2441,11.3472,6.604,294.91,108.48,286.97,9.437,264.53588
9507,2016-12-18 18:20:47,275,2.5,11.3041,40.602949,36.2653,11.3041,6.655,297.21,109.25,289.2,9.511,264.72077
9507,2016-12-18 18:40:47,276,2.5,11.2872,40.596678,36.2757,11.2883,6.657,297.32,109.26,289.3,9.514,264.79498
9507,2016-12-18 19:00:47,277,2.5,11.2928,40.585545,36.2591,11.2897,6.641,296.6,108.99,288.61,9.491,264.79516
9507,2016-12-18 19:20:47,278,2.5,11.2313,40.527208,36.2614,11.228,6.5,290.29,106.53,282.46,9.289,265.13216
9507,2016-12-18 19:40:47,279,2.5,11.2127,40.529792,36.2823,11.212,6.367,284.34,104.33,276.67,9.099,265.19601
9507,2016-12-18 20:00:47,280,2.5,11.2238,40.507543,36.2491,11.223,6.324,282.44,103.63,274.83,9.038,265.19677
9507,2016-12-18 20:20:47,281,2.5,11.1939,40.486042,36.2571,11.1987,6.314,281.99,103.4,274.38,9.023,265.34823
9507,2016-12-18 20:40:47,282,2.5,11.2178,40.461959,36.2094,11.2079,6.393,285.53,104.72,277.84,9.137,265.3049
9507,2016-12-18 21:00:47,283,2.5,11.0809,40.299773,36.1819,11.0862,6.455,288.28,105.41,280.52,9.225,266.12067
9507,2016-12-18 21:20:47,284,2.5,11.0713,40.323262,36.215,11.0705,6.356,283.84,103.79,276.19,9.083,266.11187
9507,2016-12-18 21:40:47,285,2.5,11.0342,40.296283,36.2245,11.0341,6.202,276.96,101.2,269.49,8.863,266.30126
9507,2016-12-18 22:00:47,286,2.5,10.9793,40.219979,36.202,10.9825,6.177,275.85,100.66,268.41,8.827,266.65169
9507,2016-12-18 22:20:48,287,2.5,11.0826,40.352583,36.2332,11.0791,6.194,276.65,101.19,269.18,8.853,266.01404
9507,2016-12-18 22:40:47,288,2.5,11.0404,40.354736,36.2771,11.0415,6.245,278.89,101.95,271.36,8.924,266.16689
9507,2016-12-18 23:00:47,289,2.5,11.093,40.418068,36.2886,11.0885,6.254,279.3,102.22,271.76,8.938,265.85105
9507,2016-12-18 23:20:47,290,2.5,11.138,40.479229,36.3055,11.1357,6.201,276.95,101.47,269.47,8.862,265.56804
9507,2016-12-18 23:40:47,291,2.5,11.126,40.464058,36.3022,11.1244,6.187,276.33,101.21,268.86,8.842,265.64152
9507,2016-12-19 00:00:47,292,2.5,11.0927,40.421015,36.2919,11.0992,6.183,276.11,101.06,268.65,8.835,265.84643
9507,2016-12-19 00:20:47,293,2.5,11.0423,40.35627,36.2768,11.0407,6.143,274.32,100.28,266.91,8.778,266.15717
9507,2016-12-19 00:40:47,294,2.5,11.0349,40.289845,36.2174,11.0178,6.096,272.25,99.47,264.9,8.712,266.31108
9507,2016-12-19 01:00:47,295,2.5,11.031,40.345841,36.2775,11.0239,6.092,272.08,99.44,264.73,8.706,266.21907
9507,2016-12-19 01:20:47,296,2.5,11.0871,40.422489,36.299,11.0743,6.137,274.07,100.3,266.66,8.77,265.86478
9507,2016-12-19 01:40:47,297,2.5,11.0853,40.434155,36.3124,11.0823,6.156,274.92,100.62,267.49,8.797,265.8492
9507,2016-12-19 02:00:47,298,2.5,11.0789,40.433174,36.3178,11.0791,6.128,273.69,100.15,266.29,8.758,265.87488
9507,2016-12-19 02:20:47,299,2.5,11.0647,40.418808,36.3174,11.0633,6.114,273.04,99.89,265.66,8.737,265.95465
9507,2016-12-19 02:40:47,300,2.5,10.9639,40.301075,36.2989,10.9686,6.143,274.34,100.14,266.92,8.779,266.55443
9507,2016-12-19 03:00:48,301,2.5,10.8704,40.139517,36.2288,10.8672,6.17,275.56,100.34,268.12,8.818,267.21358
9507,2016-12-19 03:20:48,302,2.5,10.8501,40.11173,36.2209,10.85,6.164,275.26,100.18,267.83,8.808,267.34325
9507,2016-12-19 03:40:48,303,2.5,10.8373,40.100348,36.2221,10.835,6.136,274.01,99.7,266.61,8.768,267.41323
9507,2016-12-19 04:00:48,304,2.5,10.805,40.081139,36.2348,10.8047,6.112,272.98,99.26,265.6,8.735,267.57162
9507,2016-12-19 04:20:48,305,2.5,10.7873,40.081386,36.2526,10.7857,6.115,273.1,99.28,265.72,8.739,267.63763
9507,2016-12-19 04:40:48,306,2.5,10.8454,40.169522,36.2838,10.8437,6.089,271.92,99,264.57,8.701,267.24963
9507,2016-12-19 05:00:48,307,2.5,10.8665,40.195672,36.2894,10.8649,6.069,271.05,98.73,263.72,8.673,267.12056
9507,2016-12-19 05:20:48,308,2.5,10.9057,40.246154,36.3013,10.9013,6.02,268.87,98.02,261.6,8.604,266.87696
9507,2016-12-19 05:40:48,309,2.5,10.7491,40.05588,36.2647,10.7499,6.062,270.75,98.35,263.42,8.664,267.83066
9507,2016-12-19 06:00:48,310,2.5,10.7097,40.01479,36.2623,10.708,6.114,273.06,99.11,265.67,8.738,268.05845
9507,2016-12-19 06:20:48,311,2.5,10.6673,39.975367,36.2645,10.6665,6.114,273.03,99.01,265.64,8.737,268.29474
9507,2016-12-19 06:40:48,312,2.5,10.673,39.995659,36.2795,10.6714,6.114,273.06,99.04,265.67,8.738,268.23406
9507,2016-12-19 07:00:48,313,2.5,10.6638,39.989241,36.2821,10.6621,6.102,272.53,98.83,265.15,8.721,268.28113
9507,2016-12-19 07:20:48,314,2.5,10.6306,39.955877,36.2813,10.6295,6.067,270.94,98.19,263.6,8.67,268.47131
9507,2016-12-19 07:40:48,315,2.5,10.6233,39.942741,36.2753,10.6217,5.998,267.88,97.06,260.62,8.572,268.52468
9507,2016-12-19 08:00:48,316,2.5,10.5968,39.923562,36.2822,10.5958,5.989,267.48,96.86,260.23,8.559,268.66216
9507,2016-12-19 08:20:48,317,2.5,10.5391,39.873493,36.2888,10.5387,6.134,273.94,99.08,266.51,8.766,268.97815
9507,2016-12-19 08:40:49,318,2.5,10.492,39.829795,36.2914,10.4912,6.245,278.92,100.79,271.36,8.925,269.2424
9507,2016-12-19 09:00:49,319,2.5,10.4782,39.811918,36.2871,10.4768,6.267,279.87,101.09,272.28,8.956,269.33008
9507,2016-12-19 09:20:49,320,2.5,10.4597,39.792214,36.2855,10.4583,6.28,280.47,101.27,272.87,8.975,269.43899
9507,2016-12-19 09:40:49,321,2.5,10.451,39.783248,36.285,10.4494,6.287,280.79,101.37,273.18,8.985,269.48966
9507,2016-12-19 10:00:49,322,2.5,10.4373,39.759587,36.2746,10.4346,6.249,279.09,100.72,271.52,8.931,269.58828
9507,2016-12-19 10:20:49,323,2.5,11.344,40.011165,35.6365,11.3288,5.977,266.95,97.81,259.88,8.542,265.68296
9507,2016-12-19 10:40:47,324,2.5,11.2784,39.969057,35.6582,11.281,5.985,267.29,97.82,260.21,8.553,266.00788
9507,2016-12-19 11:00:47,325,2.5,11.2252,39.945477,35.6862,11.221,5.996,267.76,97.9,260.65,8.568,266.25177
9507,2016-12-19 11:20:47,326,2.5,11.7164,40.038941,35.3066,11.6996,5.9,263.48,97.1,256.58,8.431,264.24194
9507,2016-12-19 11:40:46,327,2.5,11.6228,40.004833,35.3623,11.6181,5.901,263.56,96.97,256.64,8.434,264.65343
9507,2016-12-19 12:00:46,328,2.5,11.6512,39.989058,35.3196,11.6674,5.897,263.36,96.93,256.46,8.427,264.5766
9507,2016-12-19 12:20:46,329,2.5,11.7347,39.981896,35.2331,11.731,5.908,263.86,97.23,256.97,8.443,264.27886
9507,2016-12-19 12:40:46,330,2.5,11.7837,39.969728,35.1745,11.7751,5.91,263.96,97.34,257.08,8.447,264.11842
9507,2016-12-19 13:00:46,331,2.5,11.6802,39.930697,35.2344,11.6829,5.92,264.38,97.32,257.47,8.46,264.57616
9507,2016-12-19 13:20:46,332,2.5,11.7234,39.926843,35.1896,11.7237,5.917,264.25,97.33,257.35,8.456,264.42225
9507,2016-12-19 13:40:46,333,2.5,11.7691,39.921951,35.1415,11.7682,5.923,264.5,97.48,257.61,8.464,264.26089
9507,2016-12-19 14:00:46,334,2.5,11.7614,39.90198,35.1291,11.7517,5.938,265.18,97.71,258.28,8.486,264.3261
9507,2016-12-19 14:20:46,335,2.5,11.8184,39.885729,35.0592,11.816,5.911,264.01,97.35,257.15,8.448,264.14326
9507,2016-12-19 14:40:46,336,2.5,11.6994,39.861689,35.1483,11.7014,5.938,265.2,97.6,258.29,8.486,264.63199
9507,2016-12-19 15:00:46,337,2.5,11.7356,39.851368,35.1038,11.7434,5.932,264.94,97.55,258.04,8.478,264.51559
9507,2016-12-19 15:20:46,338,2.5,11.6423,39.85608,35.1969,11.6438,5.962,266.28,97.91,259.32,8.521,264.85584
9507,2016-12-19 15:40:46,339,2.5,11.6185,39.846927,35.2105,11.6211,5.98,267.08,98.17,260.1,8.546,264.96178
9507,2016-12-19 16:00:46,340,2.5,11.636,39.832277,35.1794,11.6362,5.985,267.31,98.27,260.33,8.554,264.92326
9507,2016-12-19 16:20:46,341,2.5,11.5996,39.796527,35.1787,11.6005,5.965,266.4,97.86,259.45,8.525,265.12581
9507,2016-12-19 16:40:46,342,2.5,11.6354,39.769806,35.1184,11.6423,5.935,265.07,97.41,258.16,8.482,265.04112
9507,2016-12-19 17:00:46,343,2.5,11.5297,39.735916,35.1854,11.5271,5.952,265.82,97.51,258.88,8.506,265.50106
9507,2016-12-19 17:20:46,344,2.5,11.5172,39.713424,35.1751,11.5193,5.937,265.17,97.23,258.24,8.485,265.58991
9507,2016-12-19 17:40:46,345,2.5,11.4924,39.686611,35.1722,11.4892,5.939,265.22,97.2,258.29,8.487,265.73308
9507,2016-12-19 18:00:46,346,2.5,11.456,39.661514,35.1819,11.4567,5.938,265.19,97.12,258.26,8.486,265.91678
9507,2016-12-19 18:20:46,347,2.5,11.3528,39.629366,35.2486,11.356,5.949,265.66,97.12,258.7,8.501,266.36634
9507,2016-12-19 18:40:47,348,2.5,11.2599,39.589071,35.2975,11.2595,5.972,266.69,97.34,259.69,8.534,266.79353
9507,2016-12-19 19:00:47,349,2.5,11.2534,39.577445,35.2922,11.2503,5.968,266.54,97.27,259.55,8.529,266.8402
9507,2016-12-19 19:20:47,350,2.5,11.0735,39.569799,35.4578,11.0753,5.931,264.88,96.39,257.89,8.476,267.53657
9507,2016-12-19 19:40:47,351,2.5,11.3267,39.544513,35.1893,11.3093,5.897,263.37,96.2,256.48,8.428,266.62446
9507,2016-12-19 20:00:47,352,2.5,11.2268,39.510944,35.2515,11.2246,5.912,264.04,96.27,257.11,8.449,267.06648
9507,2016-12-19 20:20:47,353,2.5,11.1763,39.489239,35.2783,11.1782,5.945,265.49,96.72,258.52,8.496,267.29942
9507,2016-12-19 20:40:47,354,2.5,11.1717,39.43416,35.2278,11.1701,5.943,265.41,96.65,258.45,8.493,267.42102
9507,2016-12-19 21:00:47,355,2.5,11.092,39.473804,35.344,11.0912,5.911,263.97,96.03,257.03,8.447,267.64914
9507,2016-12-19 21:20:47,356,2.5,11.0975,39.419219,35.2841,11.0964,5.902,263.57,95.86,256.64,8.434,267.73181
9507,2016-12-19 21:40:47,357,2.5,11.0591,39.398748,35.3005,11.0583,5.916,264.22,96.03,257.28,8.455,267.91714
9507,2016-12-19 22:00:47,358,2.5,11.0382,39.369775,35.2917,11.0368,5.917,264.23,95.98,257.29,8.455,268.05239
9507,2016-12-19 22:20:47,359,2.5,11.165,39.403717,35.2039,11.1675,5.878,262.53,95.57,255.65,8.401,267.50449
9507,2016-12-19 22:40:47,360,2.5,11.0267,39.340446,35.2734,11.0316,5.872,262.25,95.23,255.36,8.392,268.15224
9507,2016-12-19 23:00:47,361,2.5,11.085,39.36649,35.2435,11.0852,5.837,260.69,94.76,253.85,8.342,267.88006
9507,2016-12-19 23:20:47,362,2.5,11.2866,39.407408,35.0913,11.2984,5.792,258.68,94.34,251.93,8.278,267.03459
9507,2016-12-19 23:40:47,363,2.5,11.1053,39.271304,35.1289,11.1106,5.827,260.26,94.58,253.45,8.328,267.9837
9507,2016-12-20 00:00:47,364,2.5,11.3834,39.394456,34.9865,11.356,5.791,258.63,94.46,251.91,8.276,266.69158
9507,2016-12-20 00:20:47,365,2.5,11.1616,39.255341,35.0592,11.1621,5.815,259.71,94.45,252.94,8.311,267.79867
9507,2016-12-20 00:40:47,366,2.5,11.1722,39.245392,35.0392,11.1785,5.801,259.07,94.23,252.32,8.29,267.77712
9507,2016-12-20 01:00:47,367,2.5,11.0933,39.186522,35.0557,11.0923,5.813,259.63,94.28,252.85,8.308,268.19067
9507,2016-12-20 01:20:47,368,2.5,11.0821,39.160642,35.0406,11.0887,5.809,259.44,94.18,252.67,8.302,268.28311
9507,2016-12-20 01:40:47,369,2.5,11.1385,39.187607,35.0137,11.1402,5.806,259.27,94.22,252.52,8.297,268.01565
9507,2016-12-20 02:00:47,370,2.5,11.2476,39.234283,34.9564,11.2434,5.797,258.88,94.26,252.14,8.284,267.51016
9507,2016-12-20 02:20:47,371,2.5,11.2212,39.17711,34.9246,11.2126,5.808,259.39,94.37,252.65,8.3,267.71902
9507,2016-12-20 02:40:47,372,2.5,11.0872,39.061727,34.937,11.0907,5.815,259.7,94.22,252.94,8.31,268.45196
9507,2016-12-20 03:00:47,373,2.5,10.8617,38.894807,34.9851,10.8543,5.85,261.26,94.36,254.44,8.36,269.6416
9507,2016-12-20 03:20:48,374,2.5,10.8151,38.824854,34.9595,10.815,5.824,260.09,93.83,253.31,8.323,269.95732
9507,2016-12-20 03:40:48,375,2.5,10.6931,38.702113,34.9527,10.6931,5.84,260.82,93.85,254.01,8.346,270.66947
9507,2016-12-20 04:00:48,376,2.5,10.6037,38.552304,34.8874,10.6032,5.865,261.93,94.03,255.1,8.382,271.31116
9507,2016-12-20 04:20:48,377,2.5,10.7205,38.7193,34.9438,10.7221,5.869,262.11,94.36,255.27,8.387,270.52939
9507,2016-12-20 04:40:48,378,2.5,10.7927,38.814953,34.9709,10.7873,5.873,262.27,94.58,255.42,8.392,270.06316
9507,2016-12-20 05:00:48,379,2.5,10.8678,38.931981,35.0166,10.8678,5.869,262.11,94.7,255.26,8.387,269.5464
9507,2016-12-20 05:20:48,380,2.5,10.8953,38.970437,35.0289,10.8918,5.872,262.24,94.81,255.39,8.392,269.36617
9507,2016-12-20 05:40:48,381,2.5,10.8884,38.959189,35.0241,10.88,5.869,262.12,94.75,255.27,8.388,269.41411
9507,2016-12-20 06:00:48,382,2.5,10.8389,38.864053,34.976,10.8381,5.873,262.29,94.68,255.44,8.393,269.78913
9507,2016-12-20 06:20:48,383,2.5,10.8557,38.870274,34.9662,10.8525,5.875,262.37,94.74,255.53,8.396,269.71221
9507,2016-12-20 06:40:48,384,2.5,10.8087,38.792129,34.9327,10.8077,5.88,262.58,94.7,255.74,8.403,270.04514
9507,2016-12-20 07:00:48,385,2.5,10.7678,38.730033,34.9094,10.764,5.88,262.59,94.61,255.75,8.403,270.32459
9507,2016-12-20 07:20:48,386,2.5,10.8726,38.883867,34.9637,10.8751,5.865,261.95,94.62,255.12,8.382,269.62031
9507,2016-12-20 07:40:48,387,2.5,10.8425,38.831252,34.9397,10.8411,5.874,262.32,94.68,255.48,8.394,269.83864
9507,2016-12-20 08:00:48,388,2.5,10.8341,38.840313,34.9568,10.8331,5.877,262.47,94.73,255.63,8.399,269.8535
9507,2016-12-20 08:20:48,389,2.5,10.8128,38.819359,34.9561,10.811,5.875,262.37,94.65,255.53,8.396,269.97671
9507,2016-12-20 08:40:48,390,2.5,10.754,38.698366,34.8907,10.7554,5.884,262.77,94.64,255.93,8.409,270.4394
9507,2016-12-20 09:00:48,391,2.5,10.6521,38.492039,34.7803,10.641,5.893,263.17,94.5,256.33,8.421,271.23889
9507,2016-12-20 09:20:48,392,2.5,10.6382,38.467671,34.769,10.648,5.864,261.9,94.01,255.1,8.381,271.34096
9507,2016-12-20 09:40:48,393,2.5,10.7202,38.69041,34.915,10.7162,5.862,261.8,94.23,254.98,8.377,270.58675
9507,2016-12-20 10:00:48,394,2.5,10.6018,38.461479,34.7975,10.6058,5.862,261.81,93.93,255.01,8.378,271.49599
9507,2016-12-20 10:20:48,395,2.5,10.4683,38.094333,34.554,10.4903,5.86,261.71,93.47,254.94,8.374,272.74407
9507,2016-12-20 10:40:49,396,2.5,10.6256,38.490598,34.8042,10.6301,5.84,260.81,93.62,254.03,8.346,271.34594
9507,2016-12-20 11:00:48,397,2.5,10.4032,37.850162,34.3686,10.4009,5.882,262.68,93.58,255.93,8.406,273.48517
9507,2016-12-20 11:20:49,398,2.5,10.6721,38.675099,34.9457,10.6624,5.832,260.45,93.67,253.65,8.334,270.80415
9507,2016-12-20 11:40:48,399,2.5,10.6888,38.756833,35.012,10.6849,5.831,260.42,93.73,253.62,8.333,270.57979
9507,2016-12-20 12:00:48,400,2.5,10.555,38.351636,34.7314,10.5503,5.872,262.25,93.95,255.45,8.392,271.89543
9507,2016-12-20 12:20:49,401,2.5,10.6928,38.737222,34.9885,10.6892,5.844,260.97,93.92,254.15,8.351,270.60268
9507,2016-12-20 12:40:48,402,2.5,10.6808,38.651766,34.9138,10.6718,5.839,260.78,93.79,253.99,8.345,270.81552
9507,2016-12-20 13:00:48,403,2.5,10.7683,38.773481,34.9526,10.764,5.822,260.01,93.71,253.23,8.32,270.2384
9507,2016-12-20 13:20:48,404,2.5,10.7515,38.846967,35.0426,10.771,5.806,259.3,93.47,252.52,8.298,270.1613
9507,2016-12-20 13:40:48,405,2.5,10.6987,38.791719,35.0376,10.7038,5.795,258.8,93.18,252.03,8.281,270.47347
9507,2016-12-20 14:00:48,406,2.5,10.6816,38.790816,35.0532,10.6801,5.781,258.19,92.94,251.43,8.262,270.54191
9507,2016-12-20 14:20:48,407,2.5,10.6673,38.675582,34.9508,10.6706,5.801,259.05,93.16,252.29,8.29,270.82198
9507,2016-12-20 14:40:48,408,2.5,10.2576,37.317426,33.9663,10.2842,5.893,263.2,93.23,256.51,8.422,275.13055
9507,2016-12-20 15:00:49,409,2.5,10.2816,37.530837,34.1601,10.2806,5.876,262.41,93.11,255.7,8.397,274.60793
9507,2016-12-20 15:20:49,410,2.5,10.3972,37.970496,34.4962,10.3924,5.87,262.14,93.45,255.38,8.388,273.27137
9507,2016-12-20 15:40:49,411,2.5,10.4693,38.199981,34.6598,10.4649,5.864,261.89,93.6,255.1,8.38,272.53164
9507,2016-12-20 16:00:49,412,2.5,10.4818,38.264435,34.7131,10.4819,5.858,261.63,93.57,254.84,8.372,272.35545
9507,2016-12-20 16:20:49,413,2.5,10.5013,38.337583,34.7684,10.4958,5.854,261.44,93.57,254.65,8.366,272.13448
9507,2016-12-20 16:40:49,414,2.5,10.4817,38.291694,34.7407,10.485,5.857,261.56,93.56,254.76,8.37,272.30205
9507,2016-12-20 17:00:49,415,2.5,10.5192,38.398943,34.8133,10.5187,5.841,260.87,93.43,254.08,8.348,271.94343
