site,deployment,file,seafet_no,time_GMT,V_batt,V_therm,V_int,V_ext,E0int25,E0ext25,SF_T_degrC,sal_AVGdiscr,TA_AVGdiscr,pHint_tot,pHext_tot,pH_diff_IntExt
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 10:20:00,9.17,1.369329,0.035839,-0.944939,-0.420017269,-1.422828648,13.99090874,35.56,2709.341,7.788356916,7.62344514,0.164911776
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 10:40:00,9.17,1.371156,0.038548,-0.942166,-0.420017269,-1.422828648,13.94324852,35.56,2709.341,7.836284439,7.672776505,0.163507934
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 11:00:00,9.16,1.37174,0.039918,-0.940933,-0.420017269,-1.422828648,13.92802138,35.56,2709.341,7.860457015,7.694633558,0.165823457
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 11:20:00,9.16,1.371945,0.039976,-0.940753,-0.420017269,-1.422828648,13.92267708,35.56,2709.341,7.861518296,7.697868069,0.163650227
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 11:40:00,9.17,1.372498,0.043445,-0.93735,-0.420017269,-1.422828648,13.90826273,35.56,2709.341,7.922539182,7.757814993,0.164724189
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 12:00:00,9.16,1.372893,0.042279,-0.938442,-0.420017269,-1.422828648,13.89796874,35.56,2709.341,7.902152269,7.73878784,0.163364429
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 12:20:00,9.16,1.372842,0.038486,-0.942195,-0.420017269,-1.422828648,13.89929774,35.56,2709.341,7.835546112,7.672876161,0.16266995
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 12:40:00,9.16,1.373613,0.037719,-0.942929,-0.420017269,-1.422828648,13.87920921,35.56,2709.341,7.822238674,7.66026636,0.161972314
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 13:00:00,9.16,1.373691,0.038156,-0.942584,-0.420017269,-1.422828648,13.87717726,35.56,2709.341,7.829927948,7.666352187,0.163575762
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 13:20:00,9.16,1.373796,0.039285,-0.941473,-0.420017269,-1.422828648,13.87444203,35.56,2709.341,7.84977372,7.68589798,0.16387574
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 13:40:00,9.16,1.373265,0.038778,-0.941955,-0.420017269,-1.422828648,13.88827564,35.56,2709.341,7.84076088,7.677242766,0.163518114
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 14:00:00,9.16,1.373335,0.041532,-0.939101,-0.420017269,-1.422828648,13.88645183,35.56,2709.341,7.889130718,7.727379149,0.161751569
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 14:20:00,9.16,1.372674,0.038186,-0.942506,-0.420017269,-1.422828648,13.90367584,35.56,2709.341,7.830244093,7.66735525,0.162888842
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 14:40:00,9.16,1.372364,0.043756,-0.936831,-0.420017269,-1.422828648,13.91175525,35.56,2709.341,7.927970421,7.766877485,0.161092935
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 15:00:00,9.16,1.372075,0.042105,-0.938518,-0.420017269,-1.422828648,13.91928825,35.56,2709.341,7.898922723,7.737153387,0.161769336
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 15:20:00,9.16,1.372003,0.038955,-0.941698,-0.420017269,-1.422828648,13.92116512,35.56,2709.341,7.843605725,7.681298654,0.162307071
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 15:40:00,9.16,1.371752,0.041338,-0.939233,-0.420017269,-1.422828648,13.92770853,35.56,2709.341,7.885388591,7.724482561,0.16090603
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 16:00:00,9.16,1.372394,0.048635,-0.931665,-0.420017269,-1.422828648,13.91097332,35.56,2709.341,8.013636028,7.857586471,0.156049557
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 16:20:00,9.16,1.371959,0.049297,-0.931239,-0.420017269,-1.422828648,13.92231212,35.56,2709.341,8.025160749,7.864900977,0.160259772
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 16:40:00,9.16,1.372566,0.053657,-0.926838,-0.420017269,-1.422828648,13.90649049,35.56,2709.341,8.10184563,7.94239895,0.159446681
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 17:00:00,9.16,1.372795,0.056909,-0.923779,-0.420017269,-1.422828648,13.90052254,35.56,2709.341,8.158995167,7.996195108,0.162800059
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 17:20:00,9.16,1.373207,0.05642,-0.924103,-0.420017269,-1.422828648,13.88978683,35.56,2709.341,8.150506931,7.990667108,0.159839823
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 17:40:00,9.16,1.373373,0.05621,-0.924393,-0.420017269,-1.422828648,13.88546178,35.56,2709.341,8.146858898,7.985639905,0.161218993
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 18:00:00,9.16,1.374022,0.05511,-0.925252,-0.420017269,-1.422828648,13.86855518,35.56,2709.341,8.12769671,7.970809054,0.156887655
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 18:20:00,9.16,1.375626,0.0507,-0.92994,-0.420017269,-1.422828648,13.82678951,35.56,2709.341,8.050624276,7.889100903,0.161523373
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 18:40:00,9.16,1.375453,0.053111,-0.927343,-0.420017269,-1.422828648,13.83129287,35.56,2709.341,8.092925968,7.934642552,0.158283416
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 19:00:00,9.16,1.375543,0.055181,-0.925591,-0.420017269,-1.422828648,13.82895004,35.56,2709.341,8.129299488,7.965445258,0.163854231
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 19:20:00,9.16,1.375546,0.054264,-0.926525,-0.420017269,-1.422828648,13.82887195,35.56,2709.341,8.113196093,7.949043772,0.164152321
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 19:40:00,9.16,1.375978,0.05173,-0.928936,-0.420017269,-1.422828648,13.81762757,35.56,2709.341,8.06879343,7.906867334,0.161926095
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 20:00:00,9.16,1.375429,0.05474,-0.925857,-0.420017269,-1.422828648,13.83191764,35.56,2709.341,8.121528168,7.96072977,0.160798398
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 20:20:00,9.16,1.374717,0.054572,-0.926104,-0.420017269,-1.422828648,13.85045516,35.56,2709.341,8.118411852,7.956117057,0.162294794
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 20:40:00,9.16,1.375047,0.05473,-0.926125,-0.420017269,-1.422828648,13.84186267,35.56,2709.341,8.12126341,7.955875752,0.165387658
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 21:00:00,9.16,1.375593,0.054733,-0.926128,-0.420017269,-1.422828648,13.82764851,35.56,2709.341,8.121443507,7.956033924,0.165409584
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 21:20:00,9.16,1.375295,0.053872,-0.926957,-0.420017269,-1.422828648,13.83540604,35.56,2709.341,8.106253671,7.941360513,0.164893158
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 21:40:00,9.16,1.376326,0.05342,-0.92751,-0.420017269,-1.422828648,13.80857101,35.56,2709.341,8.098554367,7.932044911,0.166509456
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 22:00:00,9.16,1.376317,0.052645,-0.927997,-0.420017269,-1.422828648,13.80880522,35.56,2709.341,8.084941001,7.923488301,0.1614527
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 22:20:00,9.16,1.37693,0.048464,-0.932324,-0.420017269,-1.422828648,13.79285515,35.56,2709.341,8.011647203,7.847723987,0.163923217
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 22:40:00,9.16,1.376952,0.04088,-0.939863,-0.420017269,-1.422828648,13.79228279,35.56,2709.341,7.878447047,7.715317569,0.163129477
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 23:00:00,9.16,1.376902,0.036976,-0.943725,-0.420017269,-1.422828648,13.79358361,35.56,2709.341,7.809867098,7.647467661,0.162399437
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 23:20:00,9.16,1.376671,0.03544,-0.945195,-0.420017269,-1.422828648,13.79959377,35.56,2709.341,7.782842187,7.621566614,0.161275573
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/24 23:40:00,9.16,1.377013,0.045759,-0.934933,-0.420017269,-1.422828648,13.79069581,35.56,2709.341,7.964154963,7.801930577,0.162224387
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/25 00:00:00,9.16,1.376457,0.050254,-0.930546,-0.420017269,-1.422828648,13.80516212,35.56,2709.341,8.042979656,7.878773404,0.164206252
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/25 00:20:00,9.16,1.377276,0.047351,-0.933398,-0.420017269,-1.422828648,13.78385406,35.56,2709.341,7.992175199,7.828989854,0.163185345
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/25 00:40:00,9.16,1.377695,0.050929,-0.929817,-0.420017269,-1.422828648,13.77295557,35.56,2709.341,8.055116086,7.892047456,0.16306863
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/03/25 01:00:00,9.16,1.378916,0.05379,-0.926945,-0.420017269,-1.422828648,13.74120684,35.56,2709.341,8.105652874,7.942963951,0.162688923
